timestamp,datapoint0,datapoint1,datapoint2,datapoint3
46:22.1,0.65797246,0.65797246,0.65797246,0.65797246
46:22.2,0.4323819,0.4323819,0.4323819,0.4323819
46:22.2,0.52100676,0.52100676,0.52100676,0.52100676
46:22.2,0.89430547,0.89430547,0.89430547,0.89430547
46:22.2,0.88893425,0.88893425,0.88893425,0.88893425
46:22.2,1.2058352,1.2058352,1.2058352,1.2058352
46:22.2,0,0,0,0
46:22.3,0,0,0,0
46:22.3,0,0,0,0
46:22.3,0.31958663,0.31958663,0.31958663,0.31958663
46:22.3,1.4260546,1.4260546,1.4260546,1.4260546
46:22.3,1.1682369,1.1682369,1.1682369,1.1682369
46:22.3,0.5962036,0.5962036,0.5962036,0.5962036
46:22.4,0.7600253,0.7600253,0.7600253,0.7600253
46:22.4,0.5586052,0.5586052,0.5586052,0.5586052
46:22.4,0.2981018,0.2981018,0.2981018,0.2981018
46:22.4,0.76808214,0.76808214,0.76808214,0.76808214
46:22.4,0.05371204,0.05371204,0.05371204,0.05371204
46:22.4,0,0,0,0
46:22.4,1.3347442,1.3347442,1.3347442,1.3347442
46:22.5,0,0,0,0
46:22.5,0.8513358,0.8513358,0.8513358,0.8513358
46:22.5,1.0339568,1.0339568,1.0339568,1.0339568
46:22.5,0.88624865,0.88624865,0.88624865,0.88624865
46:22.5,0.7116845,0.7116845,0.7116845,0.7116845
46:22.5,0.63380206,0.63380206,0.63380206,0.63380206
46:22.6,0.553234,0.553234,0.553234,0.553234
46:22.6,0.60694605,0.60694605,0.60694605,0.60694605
46:22.6,0.45386672,0.45386672,0.45386672,0.45386672
46:22.6,1.0339568,1.0339568,1.0339568,1.0339568
46:22.6,0,0,0,0
46:22.7,0.77345335,0.77345335,0.77345335,0.77345335
46:22.7,0.38135546,0.38135546,0.38135546,0.38135546
46:22.7,1.2246345,1.2246345,1.2246345,1.2246345
46:22.7,1.0017295,1.0017295,1.0017295,1.0017295
46:22.7,0.4377531,0.4377531,0.4377531,0.4377531
46:22.7,0.77613896,0.77613896,0.77613896,0.77613896
46:22.7,0.79762375,0.79762375,0.79762375,0.79762375
46:22.8,0.51832116,0.51832116,0.51832116,0.51832116
46:22.8,0.62305963,0.62305963,0.62305963,0.62305963
46:22.8,0.62843084,0.62843084,0.62843084,0.62843084
46:22.8,0.5908324,0.5908324,0.5908324,0.5908324
46:22.8,0.11010968,0.11010968,0.11010968,0.11010968
46:22.8,1.3535434,1.3535434,1.3535434,1.3535434
46:22.9,1.0366423,1.0366423,1.0366423,1.0366423
46:22.9,1.6086756,1.6086756,1.6086756,1.6086756
46:22.9,1.1225816,1.1225816,1.1225816,1.1225816
46:22.9,0.63917327,0.63917327,0.63917327,0.63917327
46:22.9,0.4216395,0.4216395,0.4216395,0.4216395
46:22.9,0.5586052,0.5586052,0.5586052,0.5586052
46:22.9,0.8459646,0.8459646,0.8459646,0.8459646
46:23.0,0.7036277,0.7036277,0.7036277,0.7036277
46:23.0,0.9614455,0.9614455,0.9614455,0.9614455
46:23.0,1.2219489,1.2219489,1.2219489,1.2219489
46:23.0,0.843279,0.843279,0.843279,0.843279
46:23.0,0.7627109,0.7627109,0.7627109,0.7627109
46:23.1,1.1386952,1.1386952,1.1386952,1.1386952
46:23.1,1.5710771,1.5710771,1.5710771,1.5710771
46:23.1,1.3508577,1.3508577,1.3508577,1.3508577
46:23.1,1.0339568,1.0339568,1.0339568,1.0339568
46:23.1,0.4028403,0.4028403,0.4028403,0.4028403
46:23.2,0.8405934,0.8405934,0.8405934,0.8405934
46:23.2,1.5469067,1.5469067,1.5469067,1.5469067
46:23.2,1.7993532,1.7993532,1.7993532,1.7993532
46:23.2,1.6167324,1.6167324,1.6167324,1.6167324
46:23.2,1.3535434,1.3535434,1.3535434,1.3535434
46:23.2,1.0903544,1.0903544,1.0903544,1.0903544
46:23.3,1.1037824,1.1037824,1.1037824,1.1037824
46:23.3,1.0258999,1.0258999,1.0258999,1.0258999
46:23.3,0.829851,0.829851,0.829851,0.829851
46:23.3,0.91310465,0.91310465,0.91310465,0.91310465
46:23.3,0.65260124,0.65260124,0.65260124,0.65260124
46:23.3,0.79762375,0.79762375,0.79762375,0.79762375
46:23.3,0.7036277,0.7036277,0.7036277,0.7036277
46:23.4,1.187036,1.187036,1.187036,1.187036
46:23.4,1.6167324,1.6167324,1.6167324,1.6167324
46:23.4,1.7993532,1.7993532,1.7993532,1.7993532
46:23.4,1.842323,1.842323,1.842323,1.842323
46:23.4,1.4609674,1.4609674,1.4609674,1.4609674
46:23.4,1.1413808,1.1413808,1.1413808,1.1413808
46:23.5,0.61231726,0.61231726,0.61231726,0.61231726
46:23.5,0.9453319,0.9453319,0.9453319,0.9453319
46:23.5,0.9856159,0.9856159,0.9856159,0.9856159
46:23.5,0.7304837,0.7304837,0.7304837,0.7304837
46:23.5,0.870135,0.870135,0.870135,0.870135
46:23.5,0.8486502,0.8486502,0.8486502,0.8486502
46:23.6,1.0017295,1.0017295,1.0017295,1.0017295
46:23.6,1.2165776,1.2165776,1.2165776,1.2165776
46:23.6,1.5146796,1.5146796,1.5146796,1.5146796
46:23.6,1.7671261,1.7671261,1.7671261,1.7671261
46:23.6,1.8879782,1.8879782,1.8879782,1.8879782
46:23.7,1.2810321,1.2810321,1.2810321,1.2810321
46:23.7,0.8352222,0.8352222,0.8352222,0.8352222
46:23.7,0.65797246,0.65797246,0.65797246,0.65797246
46:23.7,0.74122614,0.74122614,0.74122614,0.74122614
46:23.7,0.9856159,0.9856159,0.9856159,0.9856159
46:23.7,0.9641311,0.9641311,0.9641311,0.9641311
46:23.7,1.2595474,1.2595474,1.2595474,1.2595474
46:23.8,1.4717098,1.4717098,1.4717098,1.4717098
46:23.8,1.2165776,1.2165776,1.2165776,1.2165776
46:23.8,0.99635834,0.99635834,0.99635834,0.99635834
46:23.8,1.4045699,1.4045699,1.4045699,1.4045699
46:23.8,1.7348988,1.7348988,1.7348988,1.7348988
46:23.8,1.4126266,1.4126266,1.4126266,1.4126266
46:23.9,1.1789793,1.1789793,1.1789793,1.1789793
46:23.9,0.75196856,0.75196856,0.75196856,0.75196856
46:23.9,0.66334367,0.66334367,0.66334367,0.66334367
46:23.9,0.6901997,0.6901997,0.6901997,0.6901997
46:23.9,1.0876688,1.0876688,1.0876688,1.0876688
46:23.9,1.2031497,1.2031497,1.2031497,1.2031497
46:23.9,1.8584366,1.8584366,1.8584366,1.8584366
46:24.0,1.6973004,1.6973004,1.6973004,1.6973004
46:24.0,1.2702897,1.2702897,1.2702897,1.2702897
46:24.0,0.99635834,0.99635834,0.99635834,0.99635834
46:24.0,1.3266873,1.3266873,1.3266873,1.3266873
46:24.0,1.5093083,1.5093083,1.5093083,1.5093083
46:24.1,1.3401153,1.3401153,1.3401153,1.3401153
46:24.1,0.85939264,0.85939264,0.85939264,0.85939264
46:24.1,1.0500704,1.0500704,1.0500704,1.0500704
46:24.1,0.8191086,0.8191086,0.8191086,0.8191086
46:24.1,0.52369237,0.52369237,0.52369237,0.52369237
46:24.1,1.0849832,1.0849832,1.0849832,1.0849832
46:24.2,1.7483269,1.7483269,1.7483269,1.7483269
46:24.2,1.9067774,1.9067774,1.9067774,1.9067774
46:24.2,1.7912965,1.7912965,1.7912965,1.7912965
46:24.2,1.4663386,1.4663386,1.4663386,1.4663386
46:24.2,1.1118392,1.1118392,1.1118392,1.1118392
46:24.2,1.2058352,1.2058352,1.2058352,1.2058352
46:24.3,1.1360096,1.1360096,1.1360096,1.1360096
46:24.3,0.9533887,0.9533887,0.9533887,0.9533887
46:24.3,1.0285856,1.0285856,1.0285856,1.0285856
46:24.3,0.8191086,0.8191086,0.8191086,0.8191086
46:24.3,0.8379078,0.8379078,0.8379078,0.8379078
46:24.3,0.8083662,0.8083662,0.8083662,0.8083662
46:24.3,1.289089,1.289089,1.289089,1.289089
46:24.4,1.7375845,1.7375845,1.7375845,1.7375845
46:24.4,1.9014062,1.9014062,1.9014062,1.9014062
46:24.4,1.9846598,1.9846598,1.9846598,1.9846598
46:24.4,1.53885,1.53885,1.53885,1.53885
46:24.4,1.1924073,1.1924073,1.1924073,1.1924073
46:24.4,0.6714005,0.6714005,0.6714005,0.6714005
46:24.5,1.0420135,1.0420135,1.0420135,1.0420135
46:24.5,1.1709224,1.1709224,1.1709224,1.1709224
46:24.5,0.77345335,0.77345335,0.77345335,0.77345335
46:24.5,1.0446992,1.0446992,1.0446992,1.0446992
46:24.5,0.9883015,0.9883015,0.9883015,0.9883015
46:24.6,1.133324,1.133324,1.133324,1.133324
46:24.6,1.2058352,1.2058352,1.2058352,1.2058352
46:24.6,1.6006187,1.6006187,1.6006187,1.6006187
46:24.6,1.8852925,1.8852925,1.8852925,1.8852925
46:24.6,1.9739175,1.9739175,1.9739175,1.9739175
46:24.6,1.289089,1.289089,1.289089,1.289089
46:24.7,0.89430547,0.89430547,0.89430547,0.89430547
46:24.7,0.6687149,0.6687149,0.6687149,0.6687149
46:24.7,0.79762375,0.79762375,0.79762375,0.79762375
46:24.7,1.1010967,1.1010967,1.1010967,1.1010967
46:24.7,1.1574944,1.1574944,1.1574944,1.1574944
46:24.7,1.3723426,1.3723426,1.3723426,1.3723426
46:24.8,1.5334787,1.5334787,1.5334787,1.5334787
46:24.8,1.2944602,1.2944602,1.2944602,1.2944602
46:24.8,0.9748735,0.9748735,0.9748735,0.9748735
46:24.8,1.4341115,1.4341115,1.4341115,1.4341115
46:24.8,1.8262093,1.8262093,1.8262093,1.8262093
46:24.8,1.5254219,1.5254219,1.5254219,1.5254219
46:24.9,1.1977785,1.1977785,1.1977785,1.1977785
46:24.9,0.8405934,0.8405934,0.8405934,0.8405934
46:24.9,0.6794573,0.6794573,0.6794573,0.6794573
46:24.9,0.8056806,0.8056806,0.8056806,0.8056806
46:24.9,1.1172104,1.1172104,1.1172104,1.1172104
46:24.9,1.3508577,1.3508577,1.3508577,1.3508577
46:24.9,2.0115159,2.0115159,2.0115159,2.0115159
46:25.0,1.7214708,1.7214708,1.7214708,1.7214708
46:25.0,1.3159449,1.3159449,1.3159449,1.3159449
46:25.0,0.9238471,0.9238471,0.9238471,0.9238471
46:25.0,1.342801,1.342801,1.342801,1.342801
46:25.0,1.4582819,1.4582819,1.4582819,1.4582819
46:25.1,1.3616002,1.3616002,1.3616002,1.3616002
46:25.1,0.96950233,0.96950233,0.96950233,0.96950233
46:25.1,1.1789793,1.1789793,1.1789793,1.1789793
46:25.1,0.94264627,0.94264627,0.94264627,0.94264627
46:25.1,0.5505484,0.5505484,0.5505484,0.5505484
46:25.2,1.2326913,1.2326913,1.2326913,1.2326913
46:25.2,1.8396373,1.8396373,1.8396373,1.8396373
46:25.2,2.0544856,2.0544856,2.0544856,2.0544856
46:25.2,1.8745501,1.8745501,1.8745501,1.8745501
46:25.2,1.490509,1.490509,1.490509,1.490509
46:25.2,1.1494377,1.1494377,1.1494377,1.1494377
46:25.3,1.2219489,1.2219489,1.2219489,1.2219489
46:25.3,1.2192633,1.2192633,1.2192633,1.2192633
46:25.3,1.0446992,1.0446992,1.0446992,1.0446992
46:25.3,1.0849832,1.0849832,1.0849832,1.0849832
46:25.3,0.8728206,0.8728206,0.8728206,0.8728206
46:25.3,0.8728206,0.8728206,0.8728206,0.8728206
46:25.3,0.93727505,0.93727505,0.93727505,0.93727505
46:25.4,1.3052025,1.3052025,1.3052025,1.3052025
46:25.4,1.7134141,1.7134141,1.7134141,1.7134141
46:25.4,2.0142014,2.0142014,2.0142014,2.0142014
46:25.4,2.070599,2.070599,2.070599,2.070599
46:25.4,1.6006187,1.6006187,1.6006187,1.6006187
46:25.4,1.1655512,1.1655512,1.1655512,1.1655512
46:25.4,0.6418589,0.6418589,0.6418589,0.6418589
46:25.5,1.1548089,1.1548089,1.1548089,1.1548089
46:25.5,1.3213161,1.3213161,1.3213161,1.3213161
46:25.5,0.89430547,0.89430547,0.89430547,0.89430547
46:25.5,1.1736081,1.1736081,1.1736081,1.1736081
46:25.5,1.1225816,1.1225816,1.1225816,1.1225816
46:25.6,1.0849832,1.0849832,1.0849832,1.0849832
46:25.6,1.1413808,1.1413808,1.1413808,1.1413808
46:25.6,1.5979332,1.5979332,1.5979332,1.5979332
46:25.6,1.8933494,1.8933494,1.8933494,1.8933494
46:25.6,2.0544856,2.0544856,2.0544856,2.0544856
46:25.6,1.3857706,1.3857706,1.3857706,1.3857706
46:25.6,1.0151576,1.0151576,1.0151576,1.0151576
46:25.7,0.74391174,0.74391174,0.74391174,0.74391174
46:25.7,0.9265327,0.9265327,0.9265327,0.9265327
46:25.7,1.1118392,1.1118392,1.1118392,1.1118392
46:25.7,1.3454865,1.3454865,1.3454865,1.3454865
46:25.7,1.5522779,1.5522779,1.5522779,1.5522779
46:25.7,1.6033044,1.6033044,1.6033044,1.6033044
46:25.7,1.2702897,1.2702897,1.2702897,1.2702897
46:25.8,0.8996766,0.8996766,0.8996766,0.8996766
46:25.8,1.396513,1.396513,1.396513,1.396513
46:25.8,1.9148341,1.9148341,1.9148341,1.9148341
46:25.8,1.6140468,1.6140468,1.6140468,1.6140468
46:25.8,1.2622329,1.2622329,1.2622329,1.2622329
46:25.8,0.9802447,0.9802447,0.9802447,0.9802447
46:25.9,0.74659735,0.74659735,0.74659735,0.74659735
46:25.9,0.79762375,0.79762375,0.79762375,0.79762375
46:25.9,1.1762936,1.1762936,1.1762936,1.1762936
46:25.9,1.5603347,1.5603347,1.5603347,1.5603347
46:25.9,2.0679135,2.0679135,2.0679135,2.0679135
46:25.9,1.7993532,1.7993532,1.7993532,1.7993532
46:26.0,1.3052025,1.3052025,1.3052025,1.3052025
46:26.0,0.7868814,0.7868814,0.7868814,0.7868814
46:26.0,1.3401153,1.3401153,1.3401153,1.3401153
46:26.0,1.4663386,1.4663386,1.4663386,1.4663386
46:26.0,1.4206834,1.4206834,1.4206834,1.4206834
46:26.0,1.0634984,1.0634984,1.0634984,1.0634984
46:26.0,1.2944602,1.2944602,1.2944602,1.2944602
46:26.1,0.99635834,0.99635834,0.99635834,0.99635834
46:26.1,1.6570164,1.6570164,1.6570164,1.6570164
46:26.1,2.0115159,2.0115159,2.0115159,2.0115159
46:26.1,2.0249438,2.0249438,2.0249438,2.0249438
46:26.1,1.659702,1.659702,1.659702,1.659702
46:26.1,1.1789793,1.1789793,1.1789793,1.1789793
46:26.1,0.74928296,0.74928296,0.74928296,0.74928296
46:26.2,1.2783465,1.2783465,1.2783465,1.2783465
46:26.2,1.3669714,1.3669714,1.3669714,1.3669714
46:26.2,0.9802447,0.9802447,0.9802447,0.9802447
46:26.2,1.4663386,1.4663386,1.4663386,1.4663386
46:26.2,1.436797,1.436797,1.436797,1.436797
46:26.3,0.9211615,0.9211615,0.9211615,0.9211615
46:26.3,1.09304,1.09304,1.09304,1.09304
46:26.3,1.5093083,1.5093083,1.5093083,1.5093083
46:26.3,1.8235238,1.8235238,1.8235238,1.8235238
46:26.3,2.159224,2.159224,2.159224,2.159224
46:26.3,1.4153122,1.4153122,1.4153122,1.4153122
46:26.4,1.1360096,1.1360096,1.1360096,1.1360096
46:26.4,0.80299497,0.80299497,0.80299497,0.80299497
46:26.4,0.9936727,0.9936727,0.9936727,0.9936727
46:26.4,1.2514905,1.2514905,1.2514905,1.2514905
46:26.4,1.53885,1.53885,1.53885,1.53885
46:26.4,1.7456412,1.7456412,1.7456412,1.7456412
46:26.4,1.5764483,1.5764483,1.5764483,1.5764483
46:26.5,1.0473847,1.0473847,1.0473847,1.0473847
46:26.5,0.77882457,0.77882457,0.77882457,0.77882457
46:26.5,1.2810321,1.2810321,1.2810321,1.2810321
46:26.5,1.9309478,1.9309478,1.9309478,1.9309478
46:26.5,1.6516452,1.6516452,1.6516452,1.6516452
46:26.5,1.3105737,1.3105737,1.3105737,1.3105737
46:26.5,1.1252673,1.1252673,1.1252673,1.1252673
46:26.6,0.9292183,0.9292183,0.9292183,0.9292183
46:26.6,0.9614455,0.9614455,0.9614455,0.9614455
46:26.6,1.2461193,1.2461193,1.2461193,1.2461193
46:26.6,1.8020389,1.8020389,1.8020389,1.8020389
46:26.6,1.9255766,1.9255766,1.9255766,1.9255766
46:26.7,1.7698116,1.7698116,1.7698116,1.7698116
46:26.7,1.1413808,1.1413808,1.1413808,1.1413808
46:26.7,0.6418589,0.6418589,0.6418589,0.6418589
46:26.7,1.2971457,1.2971457,1.2971457,1.2971457
46:26.7,1.490509,1.490509,1.490509,1.490509
46:26.7,1.4529107,1.4529107,1.4529107,1.4529107
46:26.8,1.1601801,1.1601801,1.1601801,1.1601801
46:26.8,1.4448539,1.4448539,1.4448539,1.4448539
46:26.8,1.1601801,1.1601801,1.1601801,1.1601801
46:26.8,0.5854612,0.5854612,0.5854612,0.5854612
46:26.8,1.5630203,1.5630203,1.5630203,1.5630203
46:26.8,1.8100957,1.8100957,1.8100957,1.8100957
46:26.8,1.7778685,1.7778685,1.7778685,1.7778685
46:26.9,1.7778685,1.7778685,1.7778685,1.7778685
46:26.9,1.2353768,1.2353768,1.2353768,1.2353768
46:26.9,0.9883015,0.9883015,0.9883015,0.9883015
46:26.9,1.2595474,1.2595474,1.2595474,1.2595474
46:26.9,1.5254219,1.5254219,1.5254219,1.5254219
46:26.9,1.2326913,1.2326913,1.2326913,1.2326913
46:26.9,1.1897217,1.1897217,1.1897217,1.1897217
46:27.0,1.1548089,1.1548089,1.1548089,1.1548089
46:27.0,1.0554416,1.0554416,1.0554416,1.0554416
46:27.0,0.93458945,0.93458945,0.93458945,0.93458945
46:27.0,0.8996766,0.8996766,0.8996766,0.8996766
46:27.0,2.0759704,2.0759704,2.0759704,2.0759704
46:27.1,1.4743955,1.4743955,1.4743955,1.4743955
46:27.1,1.289089,1.289089,1.289089,1.289089
46:27.1,0.829851,0.829851,0.829851,0.829851
46:27.1,1.1521232,1.1521232,1.1521232,1.1521232
46:27.1,1.3454865,1.3454865,1.3454865,1.3454865
46:27.1,1.8127813,1.8127813,1.8127813,1.8127813
46:27.2,1.9336334,1.9336334,1.9336334,1.9336334
46:27.2,1.0044152,1.0044152,1.0044152,1.0044152
46:27.2,0.9829303,0.9829303,0.9829303,0.9829303
46:27.2,0.28735942,0.28735942,0.28735942,0.28735942
46:27.2,0.8217942,0.8217942,0.8217942,0.8217942
46:27.2,1.9578038,1.9578038,1.9578038,1.9578038
46:27.2,1.7912965,1.7912965,1.7912965,1.7912965
46:27.3,1.4045699,1.4045699,1.4045699,1.4045699
46:27.3,1.2649186,1.2649186,1.2649186,1.2649186
46:27.3,0.9587599,0.9587599,0.9587599,0.9587599
46:27.3,1.0124719,1.0124719,1.0124719,1.0124719
46:27.3,1.3320585,1.3320585,1.3320585,1.3320585
46:27.3,1.8879782,1.8879782,1.8879782,1.8879782
46:27.3,1.5630203,1.5630203,1.5630203,1.5630203
46:27.4,0.7304837,0.7304837,0.7304837,0.7304837
46:27.4,0.76808214,0.76808214,0.76808214,0.76808214
46:27.4,0,0,0,0
46:27.4,1.1789793,1.1789793,1.1789793,1.1789793
46:27.4,1.5495924,1.5495924,1.5495924,1.5495924
46:27.5,1.53885,1.53885,1.53885,1.53885
46:27.5,1.3132594,1.3132594,1.3132594,1.3132594
46:27.5,1.4690243,1.4690243,1.4690243,1.4690243
46:27.5,1.2273201,1.2273201,1.2273201,1.2273201
46:27.5,0.63111645,0.63111645,0.63111645,0.63111645
46:27.5,1.5469067,1.5469067,1.5469067,1.5469067
46:27.5,0.48072276,0.48072276,0.48072276,0.48072276
46:27.6,1.6811868,1.6811868,1.6811868,1.6811868
46:27.6,0.9319039,0.9319039,0.9319039,0.9319039
46:27.6,0.37329867,0.37329867,0.37329867,0.37329867
46:27.6,0.88624865,0.88624865,0.88624865,0.88624865
46:27.6,1.1924073,1.1924073,1.1924073,1.1924073
46:27.6,1.7160996,1.7160996,1.7160996,1.7160996
46:27.6,1.3750281,1.3750281,1.3750281,1.3750281
46:27.6,1.2810321,1.2810321,1.2810321,1.2810321
46:27.7,1.3266873,1.3266873,1.3266873,1.3266873
46:27.7,1.1306384,1.1306384,1.1306384,1.1306384
46:27.7,0.88087744,0.88087744,0.88087744,0.88087744
46:27.7,0.118166484,0.118166484,0.118166484,0.118166484
46:27.7,0,0,0,0
46:27.8,0.93727505,0.93727505,0.93727505,0.93727505
46:27.8,0.48609394,0.48609394,0.48609394,0.48609394
46:27.8,1.5952475,1.5952475,1.5952475,1.5952475
46:27.8,1.200464,1.200464,1.200464,1.200464
46:27.8,0.80030936,0.80030936,0.80030936,0.80030936
46:27.8,1.4394827,1.4394827,1.4394827,1.4394827
46:27.9,1.592562,1.592562,1.592562,1.592562
46:27.9,1.1386952,1.1386952,1.1386952,1.1386952
46:27.9,1.990031,1.990031,1.990031,1.990031
46:27.9,1.6489596,1.6489596,1.6489596,1.6489596
46:27.9,0,0,0,0
46:27.9,0.276617,0.276617,0.276617,0.276617
46:27.9,0,0,0,0
46:28.0,0,0,0,0
46:28.0,1.4878235,1.4878235,1.4878235,1.4878235
46:28.0,1.0420135,1.0420135,1.0420135,1.0420135
46:28.0,1.106468,1.106468,1.106468,1.106468
46:28.0,1.4609674,1.4609674,1.4609674,1.4609674
46:28.0,1.8584366,1.8584366,1.8584366,1.8584366
46:28.0,0,0,0,0
46:28.1,0.36792746,0.36792746,0.36792746,0.36792746
46:28.1,0,0,0,0
46:28.1,0,0,0,0
46:28.1,1.0151576,1.0151576,1.0151576,1.0151576
46:28.1,1.5039371,1.5039371,1.5039371,1.5039371
46:28.2,1.6140468,1.6140468,1.6140468,1.6140468
46:28.2,1.4421682,1.4421682,1.4421682,1.4421682
46:28.2,1.6570164,1.6570164,1.6570164,1.6570164
46:28.2,1.436797,1.436797,1.436797,1.436797
46:28.2,0.5720332,0.5720332,0.5720332,0.5720332
46:28.2,1.4475394,1.4475394,1.4475394,1.4475394
46:28.3,0,0,0,0
46:28.3,0,0,0,0
46:28.3,0,0,0,0
46:28.3,0,0,0,0
46:28.3,0.5075788,0.5075788,0.5075788,0.5075788
46:28.3,1.1574944,1.1574944,1.1574944,1.1574944
46:28.3,1.8557509,1.8557509,1.8557509,1.8557509
46:28.4,1.4985659,1.4985659,1.4985659,1.4985659
46:28.4,1.2917745,1.2917745,1.2917745,1.2917745
46:28.4,1.4609674,1.4609674,1.4609674,1.4609674
46:28.4,1.200464,1.200464,1.200464,1.200464
46:28.4,0.4028403,0.4028403,0.4028403,0.4028403
46:28.4,0,0,0,0
46:28.4,0,0,0,0
46:28.5,0,0,0,0
46:28.5,0,0,0,0
46:28.5,1.2112064,1.2112064,1.2112064,1.2112064
46:28.5,1.0957255,1.0957255,1.0957255,1.0957255
46:28.5,0.8056806,0.8056806,0.8056806,0.8056806
46:28.6,1.436797,1.436797,1.436797,1.436797
46:28.6,1.7026716,1.7026716,1.7026716,1.7026716
46:28.6,1.3481722,1.3481722,1.3481722,1.3481722
46:28.6,2.3257313,2.3257313,2.3257313,2.3257313
46:28.6,1.1037824,1.1037824,1.1037824,1.1037824
46:28.6,0,0,0,0
46:28.7,0,0,0,0
46:28.7,0,0,0,0
46:28.7,0,0,0,0
46:28.7,1.2622329,1.2622329,1.2622329,1.2622329
46:28.7,1.6086756,1.6086756,1.6086756,1.6086756
46:28.7,1.6543308,1.6543308,1.6543308,1.6543308
46:28.7,0.75196856,0.75196856,0.75196856,0.75196856
46:28.8,1.3535434,1.3535434,1.3535434,1.3535434
46:28.8,1.6489596,1.6489596,1.6489596,1.6489596
46:28.8,2.3767576,2.3767576,2.3767576,2.3767576
46:28.8,0.5881468,0.5881468,0.5881468,0.5881468
46:28.8,0,0,0,0
46:28.8,0,0,0,0
46:28.8,0,0,0,0
46:28.9,0,0,0,0
46:28.9,1.1145248,1.1145248,1.1145248,1.1145248
46:28.9,2.016887,2.016887,2.016887,2.016887
46:28.9,1.5952475,1.5952475,1.5952475,1.5952475
46:28.9,0.52369237,0.52369237,0.52369237,0.52369237
46:29.0,0,0,0,0
46:29.0,0,0,0,0
46:29.0,0,0,0,0
46:29.0,0,0,0,0
46:29.0,0,0,0,0
46:29.0,0,0,0,0
46:29.1,1.0285856,1.0285856,1.0285856,1.0285856
46:29.1,2.0007734,2.0007734,2.0007734,2.0007734
46:29.1,1.6946148,1.6946148,1.6946148,1.6946148
46:29.1,1.4797667,1.4797667,1.4797667,1.4797667
46:29.1,1.6033044,1.6033044,1.6033044,1.6033044
46:29.1,1.1010967,1.1010967,1.1010967,1.1010967
46:29.1,0,0,0,0
46:29.2,0,0,0,0
46:29.2,0,0,0,0
46:29.2,0,0,0,0
46:29.2,0,0,0,0
46:29.2,0,0,0,0
46:29.2,0.9829303,0.9829303,0.9829303,0.9829303
46:29.2,0.8755062,0.8755062,0.8755062,0.8755062
46:29.3,1.5710771,1.5710771,1.5710771,1.5710771
46:29.3,1.7912965,1.7912965,1.7912965,1.7912965
46:29.3,1.3991987,1.3991987,1.3991987,1.3991987
46:29.3,2.2451632,2.2451632,2.2451632,2.2451632
46:29.3,0,0,0,0
46:29.4,0,0,0,0
46:29.4,0,0,0,0
46:29.4,0,0,0,0
46:29.4,0,0,0,0
46:29.4,0,0,0,0
46:29.4,1.7644404,1.7644404,1.7644404,1.7644404
46:29.4,1.7966677,1.7966677,1.7966677,1.7966677
46:29.5,0.74391174,0.74391174,0.74391174,0.74391174
46:29.5,1.4341115,1.4341115,1.4341115,1.4341115
46:29.5,1.9470614,1.9470614,1.9470614,1.9470614
46:29.5,2.5110378,2.5110378,2.5110378,2.5110378
46:29.5,0,0,0,0
46:29.5,0,0,0,0
46:29.5,0,0,0,0
46:29.6,0,0,0,0
46:29.6,0,0,0,0
46:29.6,0,0,0,0
46:29.6,2.3257313,2.3257313,2.3257313,2.3257313
46:29.6,1.726842,1.726842,1.726842,1.726842
46:29.6,1.7886109,1.7886109,1.7886109,1.7886109
46:29.7,1.2192633,1.2192633,1.2192633,1.2192633
46:29.7,1.2837178,1.2837178,1.2837178,1.2837178
46:29.7,1.2971457,1.2971457,1.2971457,1.2971457
46:29.7,0,0,0,0
46:29.7,0,0,0,0
46:29.8,0,0,0,0
46:29.8,0,0,0,0
46:29.8,0,0,0,0
46:29.8,0,0,0,0
46:29.8,1.5146796,1.5146796,1.5146796,1.5146796
46:29.8,1.8530654,1.8530654,1.8530654,1.8530654
46:29.8,1.7859253,1.7859253,1.7859253,1.7859253
46:29.9,1.8503797,1.8503797,1.8503797,1.8503797
46:29.9,1.7214708,1.7214708,1.7214708,1.7214708
46:29.9,0,0,0,0
46:29.9,0,0,0,0
46:29.9,0,0,0,0
46:29.9,0,0,0,0
46:29.9,0.8325366,0.8325366,0.8325366,0.8325366
46:30.0,0.9587599,0.9587599,0.9587599,0.9587599
46:30.0,1.5603347,1.5603347,1.5603347,1.5603347
46:30.0,2.016887,2.016887,2.016887,2.016887
46:30.0,1.6382172,1.6382172,1.6382172,1.6382172
46:30.0,2.2317352,2.2317352,2.2317352,2.2317352
46:30.0,0,0,0,0
46:30.1,0,0,0,0
46:30.1,0,0,0,0
46:30.1,0,0,0,0
46:30.1,0,0,0,0
46:30.1,0,0,0,0
46:30.2,2.0007734,2.0007734,2.0007734,2.0007734
46:30.2,1.7939821,1.7939821,1.7939821,1.7939821
46:30.2,1.0285856,1.0285856,1.0285856,1.0285856
46:30.2,1.6811868,1.6811868,1.6811868,1.6811868
46:30.2,1.963175,1.963175,1.963175,1.963175
46:30.2,2.2209928,2.2209928,2.2209928,2.2209928
46:30.3,0,0,0,0
46:30.3,0,0,0,0
46:30.3,0,0,0,0
46:30.3,0,0,0,0
46:30.3,0,0,0,0
46:30.3,0,0,0,0
46:30.3,2.6077194,2.6077194,2.6077194,2.6077194
46:30.4,1.7483269,1.7483269,1.7483269,1.7483269
